;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
sub-1324;0,612756014;0,161039695;0,347679287;-0,068134539;0,223262712;0,327628285;0,204427019;0,44784826;0,199918643;0,320928425;0,367315084;0,361928344;0,163898274;0,521120965;0,269006073;-0,058775637;0,355638742;0,262380749;0,424809515;0,468554437;0,66865015
sub-1332;0,65885967;0,750466168;0,524069786;0,420273632;0,68248564;0,547706783;0,666494489;0,808733642;0,455757201;0,670972884;0,564764798;0,615508676;0,381335706;0,752631068;0,520809472;0,479605347;0,715363741;0,568463743;0,520352542;0,488124341;0,711503267
sub-1333;0,339810848;0,589785039;0,457923919;-0,108956218;0,591600239;0,320892513;0,511694312;0,689127564;0,039663844;0,440742522;0,061863959;0,510178685;0,035844814;0,596386254;0,087333418;0,119523898;0,639903903;0,313959599;0,092144214;0,233783543;0,47551623
sub-1344;0,058950178;0,243390337;-0,143414631;0,053123187;-0,025571177;-0,137407765;-0,084358588;0,224394798;-0,088020526;0,007431205;0,078495793;-0,101029955;-0,057167914;0,204341754;-0,017991064;0,40092063;0,308857769;0,565901637;0,247817829;0,422435045;0,519916117
sub-1354;0,344524682;0,282348961;0,265218854;0,093192965;0,281703442;0,199429125;0,156454623;0,373612523;0,285710752;0,104940109;0,281597346;0,572989106;0,346306652;0,478204638;0,131585538;0,330257386;0,516340554;0,285582006;0,515839994;0,597528696;0,564649999
sub-1374;0,006967716;0,383902669;-0,085132927;0,149715677;0,073157132;0,352972269;0,288288295;0,609141469;0,366017938;0,115852982;-0,004791523;0,091460228;0,390452892;0,319680512;0,423193872;0,276632786;0,267941207;-0,00576582;0,187699482;0,343971223;0,548135698
sub-1376;0,31919682;0,528555393;0,180469751;0,315995544;0,439958841;0,442295909;0,634631276;0,680200338;0,437602609;0,480810165;0,401762396;0,4895899;0,412702113;0,633650839;0,28206411;0,28278017;0,503143072;0,244893417;0,437861294;0,479053557;0,630042911
sub-1387;0,303707361;0,289174378;0,38182801;0,217667028;0,355334342;0,32427609;0,19561854;0,574860215;0,025248416;0,090527751;0,097260095;0,482753813;0,164504111;0,505032659;-0,125658616;0,086168751;0,317985922;-0,018808044;0,38645184;0,403144628;0,393571109
sub-1411;0,685508907;0,773812771;0,615186512;0,460355014;0,539791465;0,547532558;0,790530145;0,727376759;0,354127109;0,387016833;0,336565495;0,702370226;0,292817444;0,552347362;0,319477051;0,20324336;0,595281541;0,416328281;0,319369465;0,647663951;0,596917748
sub-1425;0,053594328;0,543857932;0,194050819;0,274603218;0,35017091;0,161686257;0,226910368;0,505088568;0,013068346;-0,060531087;0,257687122;0,317054212;0,164313138;0,580467939;0,206306219;0,084636442;0,344009936;0,246528462;0,255445063;0,412400723;0,384954661
sub-1460;0,451476097;0,612125456;0,354267776;0,341977328;0,541808307;0,520202756;0,391065449;0,785637021;0,380353093;0,645823956;0,717998445;0,438109398;0,328839272;0,520887613;0,252440125;0,320256084;0,707470357;0,537009835;0,191070139;0,457093298;0,589397252
sub-1491;0,495783359;0,51832968;0,407979339;0,567986786;0,747199655;0,551531136;0,438944072;0,810293376;0,307059973;0,529337704;0,30143702;0,245833412;0,354368359;0,56800437;0,250877142;0,217756942;0,444423616;0,21044828;0,554129541;0,572670162;0,54945612
